key,item_fat_content,item_identifier,item_MRP,item_outlet_sales,item_type,item_weight,outlet_identifier,outlet_location_type,outlet_size,outlet_type,source,outlet_years,item_visibility_mean_ratio
7634,Regular,FDM25,177.5712,2636.568,Food,10.695,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.002597681
7635,Non-Edible,NCW30,259.5962,2848.9582,Non-consumable,5.21,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999034302
7636,Regular,FDU15,37.9532,575.2512,Food,13.65,OUT045,Tier 2,Small,Supermarket Type1,train,11,0.94253214
7637,Low Fat,DRN35,37.5532,1366.2216,Drink,8.01,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447684
7638,Regular,FDN28,104.099,412.796,Food,5.88,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000776772
7639,Non-Edible,NCK29,121.373,123.173,Non-consumable,5.615,OUT010,Tier 3,Small,Grocery Store,train,15,1.672652863
7640,Low Fat,FDA49,87.0198,697.7584,Food,19.7,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.999763777
7641,Regular,FDE40,60.0194,123.8388,Food,15.6,OUT019,Tier 1,Small,Grocery Store,train,28,1.750870917
7642,Regular,FDD52,110.857,1977.426,Food,18.25,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000776761
7643,Regular,FDZ31,189.7504,2492.7552,Food,15.35,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004168514
7644,Low Fat,FDA13,39.9506,721.0614,Food,15.85,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993377946
7645,Low Fat,FDU08,101.2042,396.8168,Food,10.3,OUT013,Tier 3,High,Supermarket Type1,train,26,0.99839172
7646,Regular,FDU15,35.1532,790.9704,Food,13.65,OUT046,Tier 1,Small,Supermarket Type1,train,16,1.00009455
7647,Low Fat,FDD45,95.9436,2741.7644,Food,8.615,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999905448
7648,Low Fat,FDY50,87.8172,1070.6064,Food,5.8,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.002122775
7649,Low Fat,FDD08,36.2506,834.9132,Food,8.3,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.999763776
7650,Non-Edible,NCE30,210.4902,3610.6334,Non-consumable,16,OUT045,Tier 2,Small,Supermarket Type1,train,11,0.972921312
7651,Low Fat,FDB05,247.2776,5944.2624,Food,5.155,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7652,Regular,FDS09,49.8008,1062.6168,Food,8.895,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472551
7653,Regular,FDZ07,63.7194,1362.2268,Food,15.1,OUT018,Tier 3,Medium,Supermarket Type2,train,4,0.94255567
7654,Low Fat,FDS57,144.847,1717.764,Food,15.5,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999810919
7655,Low Fat,FDX28,100.9042,2083.2882,Food,6.325,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004073579
7656,Regular,FDN56,145.8786,288.9572,Food,5.46,OUT019,Tier 1,Small,Grocery Store,train,28,1.747740049
7657,Low Fat,FDX44,89.3172,2051.9956,Food,9.3,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258885
7658,Non-Edible,NCF19,49.0034,826.2578,Non-consumable,13,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993377943
7659,Non-Edible,NCA17,149.2392,4026.7584,Non-consumable,20.6,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002514926
7660,Regular,FDY40,49.6692,788.3072,Food,15.5,OUT046,Tier 1,Small,Supermarket Type1,train,16,1.000094557
7661,Non-Edible,NCX54,105.6622,1693.7952,Non-consumable,9.195,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258882
7662,Low Fat,FDK28,258.2646,5410.9566,Food,5.695,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447677
7663,Low Fat,FDI32,113.2834,4376.9692,Food,17.7,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.995251552
7664,Regular,FDT11,188.0556,938.778,Food,5.94,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002278132
7665,Low Fat,FDO32,45.906,1118.544,Food,6.36,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.00409531
7666,Low Fat,DRJ01,160.9236,2255.7304,Drink,6.135,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612655
7667,Regular,FDW02,123.9704,2253.0672,Food,4.805,OUT045,Tier 2,Small,Supermarket Type1,train,11,0.972921324
7668,Non-Edible,NCK30,254.8698,4819.7262,Non-consumable,14.85,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616801
7669,Non-Edible,NCM43,161.621,2120.573,Non-consumable,14.5,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381147
7670,Regular,FDJ14,77.896,1278.336,Food,10.3,OUT046,Tier 1,Small,Supermarket Type1,train,16,1
7671,Low Fat,FDE59,37.9532,1078.596,Food,12.15,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258883
7672,Low Fat,FDN10,120.3124,474.0496,Food,11.5,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.002028042
7673,Non-Edible,NCC18,174.0422,1724.422,Non-consumable,19.1,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.996958476
7674,Regular,FDN34,168.7132,338.2264,Food,15.6,OUT019,Tier 1,Small,Grocery Store,train,28,1.748152994
7675,Regular,FDU12,265.1568,2109.2544,Food,15.5,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002278118
7676,Low Fat,FDR33,110.357,3185.853,Food,7.31,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998211848
7677,Low Fat,FDP33,257.3672,2045.3376,Food,18.7,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381133
7678,Low Fat,FDT49,107.028,2876.256,Food,7,OUT013,Tier 3,High,Supermarket Type1,train,26,0.999167825
7679,Low Fat,FDK02,121.144,1438.128,Food,12.5,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.996769965
7680,Non-Edible,NCM07,84.0908,419.454,Non-consumable,9.395,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.99844768
7681,Regular,FDX38,45.9376,575.2512,Food,10.5,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.996958478
7682,Regular,FDS56,262.1252,786.9756,Food,5.785,OUT010,Tier 3,Small,Grocery Store,train,15,1.671196712
7683,Regular,FDU26,120.7782,1072.6038,Food,16.7,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.99976378
7684,Regular,FDR16,214.4218,5343.045,Food,5.845,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000776763
7685,Low Fat,FDA58,235.8932,942.7728,Food,9.395,OUT046,Tier 1,Small,Supermarket Type1,train,16,1.000094557
7686,Low Fat,FDI26,179.8344,1249.0408,Food,5.94,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002514927
7687,Low Fat,FDU36,97.8384,2069.3064,Food,6.15,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258891
7688,Low Fat,FDG60,234.2616,4687.232,Food,20.35,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258893
7689,Regular,FDH14,141.8838,280.9676,Food,17.1,OUT010,Tier 3,Small,Grocery Store,train,15,1.670801956
7690,Low Fat,FDQ37,192.2478,7943.6598,Food,20.75,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993377933
7691,Low Fat,FDW23,36.7164,849.5608,Food,5.765,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616807
7692,Low Fat,FDM03,107.7938,2251.0698,Food,12.65,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.004970198
7693,Regular,FDB58,140.0154,3119.9388,Food,10.5,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381153
7694,Low Fat,FDR09,260.2962,1035.9848,Food,18.25,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381133
7695,Low Fat,FDR48,149.8024,1821.6288,Food,11.65,OUT018,Tier 3,Medium,Supermarket Type2,train,4,0.942090684
7696,Low Fat,FDZ52,110.2886,778.3202,Food,19.2,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447672
7697,Low Fat,DRD60,182.7634,3453.5046,Drink,15.7,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7698,Regular,FDJ14,80.096,239.688,Food,10.3,OUT013,Tier 3,High,Supermarket Type1,train,26,0.999167833
7699,Non-Edible,NCY29,56.893,1188.453,Non-consumable,13.65,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998211819
7700,Non-Edible,NCP41,108.8596,970.7364,Non-consumable,16.6,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381147
7701,Low Fat,FDK46,258.462,4673.916,Food,9.6,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472555
7702,Regular,FDI48,50.5666,922.7988,Food,11.85,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616792
7703,Regular,FDX48,154.1656,617.8624,Food,17.75,OUT019,Tier 1,Small,Grocery Store,train,28,1.74774006
7704,Non-Edible,NCI29,141.2154,709.077,Non-consumable,8.6,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7705,Regular,FDL51,213.9876,2143.876,Food,20.7,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447668
7706,Regular,FDU21,35.7558,577.2486,Food,11.8,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.003858114
7707,Regular,FDA08,162.5526,328.9052,Food,11.85,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153007
7708,Regular,FDK03,255.9356,4832.3764,Food,12.6,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002514933
7709,Low Fat,DRH39,77.667,2220.443,Drink,20.7,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000871315
7710,Non-Edible,NCR18,41.6112,255.6672,Non-consumable,15.85,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.003293649
7711,Non-Edible,NCX42,163.6526,1151.1682,Non-consumable,6.36,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447534
7712,Regular,FDR15,156.6314,1241.0512,Food,9.3,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.999763791
7713,Low Fat,FDN60,157.6604,316.9208,Food,15.1,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153
7714,Low Fat,FDH24,157.0288,2985.4472,Food,20.7,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.004095282
7715,Low Fat,FDY50,88.7172,3301.0364,Food,5.8,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.995251556
7716,Regular,FDT26,120.344,1797.66,Food,18.85,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000776766
7717,Non-Edible,NCC30,176.6344,2676.516,Non-consumable,16.6,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258893
7718,Non-Edible,NCE43,170.8448,4942.8992,Non-consumable,12.5,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998211818
7719,Low Fat,DRK39,83.825,1414.825,Drink,7.02,OUT017,Tier 2,Small,Supermarket Type1,train,6,0.852864067
7720,Low Fat,FDL16,45.906,885.514,Food,12.85,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381133
7721,Regular,FDQ36,36.2848,1155.8288,Food,7.855,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004263467
7722,Regular,FDS34,113.4518,1593.9252,Food,19.35,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999034285
7723,Low Fat,FDN32,184.8266,2766.399,Food,17.5,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.001249706
7724,Regular,FDZ23,187.624,1491.392,Food,17.75,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000236226
7725,Low Fat,DRL49,143.4812,854.8872,Drink,13.15,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.999763772
7726,Regular,FDG33,173.7764,4637.9628,Food,5.365,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998023073
7727,Low Fat,FDG04,187.5898,2432.1674,Food,13.1,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472486
7728,Low Fat,FDR04,97.0068,1944.136,Food,7.075,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.002028052
7729,Low Fat,FDF52,180.5292,2189.1504,Food,9.3,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998023061
7730,Low Fat,FDT36,37.2874,176.437,Food,12.3,OUT010,Tier 3,Small,Grocery Store,train,15,1.672494842
7731,Regular,FDH17,95.8726,1076.5986,Food,16.2,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616797
7732,Non-Edible,NCL42,244.0144,5635.3312,Non-consumable,18.85,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.005656401
7733,Low Fat,DRN35,34.2532,467.3916,Drink,8.01,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002514938
7734,Regular,FDL21,38.748,79.896,Food,15.85,OUT019,Tier 1,Small,Grocery Store,train,28,1.748152923
7735,Regular,FDX07,183.495,4577.375,Food,19.2,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.99534565
7736,Regular,FDW16,93.0804,826.9236,Food,17.35,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998211826
7737,Regular,FDS11,222.5088,7158.6816,Food,7.05,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612657
7738,Non-Edible,NCZ54,163.4552,2599.2832,Non-consumable,14.65,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.003293655
7739,Low Fat,FDH32,96.541,3765.099,Food,12.8,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998023073
7740,Non-Edible,NCQ17,158.363,4068.038,Non-consumable,10.3,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.99314333
7741,Low Fat,FDK38,147.7734,2078.6276,Food,6.65,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999034283
7742,Non-Edible,NCF55,35.6874,952.7598,Non-consumable,6.675,OUT013,Tier 3,High,Supermarket Type1,train,26,0.998391703
7743,Regular,FDW39,176.837,1411.496,Food,6.69,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004586538
7744,Regular,FDX36,223.1404,450.0808,Food,9.695,OUT019,Tier 1,Small,Grocery Store,train,28,1.747740042
7745,Regular,FDD47,171.7448,4431.5648,Food,7.6,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000236223
7746,Low Fat,FDQ46,110.6544,1901.5248,Food,7.51,OUT013,Tier 3,High,Supermarket Type1,train,26,0.998391712
7747,Regular,FDE56,62.4194,2291.0178,Food,17.25,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612655
7748,Regular,FDY39,185.7608,1470.0864,Food,5.305,OUT019,Tier 1,Small,Grocery Store,train,28,1.745545594
7749,Regular,FDG05,156.863,2972.797,Food,11,OUT046,Tier 1,Small,Supermarket Type1,train,16,1.000094554
7750,Non-Edible,NCR54,194.711,196.411,Non-consumable,16.35,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153005
7751,Regular,FDX57,95.8068,1263.6884,Food,17.25,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002514929
7752,Low Fat,FDC17,208.9928,9678.0688,Food,12.15,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612689
7753,Low Fat,DRL60,150.6682,457.4046,Drink,8.52,OUT019,Tier 1,Small,Grocery Store,train,28,1.747740012
7754,Low Fat,FDO32,45.406,1118.544,Food,6.36,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616801
7755,Non-Edible,NCO29,163.2526,1480.0734,Non-consumable,11.15,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616784
7756,Regular,FDJ36,104.5332,2563.33,Food,14.5,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612655
7757,Non-Edible,NCF54,170.5422,3103.9596,Non-consumable,18,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000236221
7758,Regular,FDV04,158.8288,1414.1592,Food,7.825,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258884
7759,Non-Edible,NCK30,254.2698,1775.6886,Non-consumable,14.85,OUT010,Tier 3,Small,Grocery Store,train,15,1.671196715
7760,Low Fat,FDX09,174.937,176.437,Food,9,OUT019,Tier 1,Small,Grocery Store,train,28,1.747740038
7761,Regular,FDH53,83.7592,1403.5064,Food,20.5,OUT013,Tier 3,High,Supermarket Type1,train,26,0.999167853
7762,Low Fat,FDT22,60.622,778.986,Food,10.395,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472551
7763,Low Fat,DRF25,36.019,73.238,Drink,9,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153006
7764,Regular,FDG56,60.8536,918.804,Food,13.3,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472558
7765,Regular,FDG38,83.6224,3494.1184,Food,8.975,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.995157459
7766,Regular,FDS34,114.8518,1707.777,Food,19.35,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.001249682
7767,Regular,FDP44,102.1332,1743.0644,Food,16.5,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7768,Regular,FDW03,102.8306,1986.0814,Food,5.63,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381132
7769,Low Fat,FDU25,58.9246,926.7936,Food,12.35,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.003293648
7770,Non-Edible,NCR17,116.4492,2780.3808,Non-consumable,9.8,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.001249679
7771,Regular,FDY39,181.9608,2388.8904,Food,5.305,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.001019669
7772,Regular,FDA03,146.3102,3645.255,Food,18.5,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7773,Regular,FDG58,156.1972,1869.5664,Food,10.695,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.963085315
7774,Non-Edible,NCB19,86.4882,1631.8758,Non-consumable,6.525,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.004095301
7775,Regular,FDI07,198.1426,3757.1094,Food,12.35,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1
7776,Non-Edible,NCS06,261.091,2366.919,Non-consumable,7.935,OUT035,Tier 2,Small,Supermarket Type1,train,9,1.000321716
7777,Regular,FDX03,47.1744,90.5488,Food,15.85,OUT010,Tier 3,Small,Grocery Store,train,15,1.670801943
7778,Non-Edible,NCK29,121.973,2463.46,Non-consumable,5.615,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.768084181
7779,Low Fat,FDH16,90.783,1258.362,Food,10.5,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616793
7780,Regular,FDA55,223.8088,5592.72,Food,17.2,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612664
7781,Low Fat,FDS20,182.7292,4925.5884,Food,8.85,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.000776766
7782,Regular,FDS31,180.3318,2345.6134,Food,13.1,OUT046,Tier 1,Small,Supermarket Type1,train,16,1.000189118
7783,Low Fat,FDA23,101.3016,2327.6368,Food,9.8,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612644
7784,Non-Edible,NCU18,140.2496,2681.8424,Non-consumable,15.1,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998023063
7785,Regular,FDE11,184.4924,3146.5708,Food,17.7,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997381134
7786,Low Fat,FDE44,49.7692,837.5764,Food,14.65,OUT045,Tier 2,Small,Supermarket Type1,train,11,0.972921316
7787,Low Fat,FDV51,165.7842,2652.5472,Food,16.35,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998447659
7788,Low Fat,FDK51,264.5884,5829.7448,Food,19.85,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.005656388
7789,Regular,FDR36,43.5454,838.908,Food,6.715,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472558
7790,Low Fat,FDU40,192.5478,2906.217,Food,20.85,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.998211803
7791,Regular,FDU37,79.796,4074.696,Food,9.5,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612653
7792,Low Fat,FDV47,85.3566,1775.6886,Food,17.1,OUT013,Tier 3,High,Supermarket Type1,train,26,0.999167828
7793,Low Fat,FDF04,258.6304,516.6608,Food,17.5,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153057
7794,Low Fat,FDX16,147.805,1947.465,Food,17.85,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.99981091
7795,Non-Edible,NCL05,45.077,605.878,Non-consumable,19.6,OUT013,Tier 3,High,Supermarket Type1,train,26,0.999356799
7796,Non-Edible,NCL30,125.9336,7158.6816,Non-consumable,18.1,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.994384461
7797,Non-Edible,NCR06,41.7112,383.5008,Non-consumable,12.5,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.999223237
7798,Regular,FDX03,45.6744,633.8416,Food,15.85,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000236221
7799,Regular,FDR32,227.4694,3197.1716,Food,6.78,OUT046,Tier 1,Small,Supermarket Type1,train,16,0.862025787
7800,Regular,FDX04,47.6376,335.5632,Food,19.6,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.99825887
7801,Low Fat,DRH01,171.7738,2432.8332,Drink,17.5,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.004095313
7802,Low Fat,FDO57,160.9578,1444.1202,Food,20.75,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000236224
7803,Low Fat,FDD11,254.704,3036.048,Food,12.85,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.995157452
7804,Low Fat,DRM47,189.1846,382.1692,Drink,9.3,OUT010,Tier 3,Small,Grocery Store,train,15,1.671196722
7805,Non-Edible,NCC54,242.4196,5543.4508,Non-consumable,17.75,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998023072
7806,Low Fat,FDC45,171.5106,1539.9954,Food,17,OUT049,Tier 1,Medium,Supermarket Type1,train,14,1.001554734
7807,Regular,FDW46,63.6484,65.2484,Food,13,OUT019,Tier 1,Small,Grocery Store,train,28,1.748152983
7808,Regular,FDP40,110.1544,1230.3984,Food,4.555,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616809
7809,Regular,FDM08,225.5088,1342.2528,Food,10.1,OUT010,Tier 3,Small,Grocery Store,train,15,1.671196744
7810,Regular,FDV52,119.7466,2003.3922,Food,20.7,OUT049,Tier 1,Medium,Supermarket Type1,train,14,0.998508484
7811,Low Fat,DRB24,153.0656,4170.5712,Drink,8.785,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.001249707
7812,Non-Edible,NCC54,239.3196,723.0588,Non-consumable,17.75,OUT010,Tier 3,Small,Grocery Store,train,15,1.670801946
7813,Low Fat,FDV38,54.9956,109.1912,Food,19.25,OUT019,Tier 1,Small,Grocery Store,train,28,1.74774004
7814,Regular,FDB36,129.2626,1311.626,Food,5.465,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.004879241
7815,Low Fat,DRH51,89.5856,175.7712,Drink,17.6,OUT019,Tier 1,Small,Grocery Store,train,28,1.748153007
7816,Low Fat,FDV45,187.4556,7510.224,Food,16.75,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993612652
7817,Non-Edible,NCL29,156.9604,1584.604,Non-consumable,9.695,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.99438445
7818,Low Fat,FDU14,249.575,499.35,Food,17.75,OUT010,Tier 3,Small,Grocery Store,train,15,1.673795006
7819,Regular,FDH17,97.4726,1174.4712,Food,16.2,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258853
7820,Regular,FDQ15,79.2276,649.8208,Food,20.35,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.998258886
7821,Low Fat,FDZ44,115.4808,820.2656,Food,8.185,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.003858119
7822,Low Fat,FDM32,88.183,719.064,Food,20.5,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004073617
7823,Non-Edible,NCP29,64.3168,703.0848,Non-consumable,8.42,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.99778737
7824,Low Fat,FDG53,141.818,838.908,Food,10,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.004095303
7825,Low Fat,FDT25,122.4072,2572.6512,Food,7.5,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.002278121
7826,Low Fat,FDM39,177.6002,8417.7094,Food,6.42,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.993377944
7827,Low Fat,FDW35,43.8454,671.1264,Food,10.6,OUT045,Tier 2,Small,Supermarket Type1,train,11,1.000472608
7828,Regular,FDD10,177.2344,892.172,Food,20.6,OUT010,Tier 3,Small,Grocery Store,train,15,1.671196714
7829,Low Fat,FDH08,230.801,5283.123,Food,7.51,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.99337795
7830,Low Fat,DRG37,153.9972,1246.3776,Drink,16.2,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.001019676
7831,Regular,FDU01,183.5924,2406.2012,Food,20.25,OUT017,Tier 2,Small,Supermarket Type1,train,6,1.006493961
7832,Non-Edible,NCZ17,36.6506,493.3578,Non-consumable,12.15,OUT018,Tier 3,Medium,Supermarket Type2,train,4,1.004073578
7833,Low Fat,FDU34,125.9046,4482.1656,Food,18.25,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.994384452
7834,Low Fat,FDB16,88.5198,1133.8574,Food,8.21,OUT035,Tier 2,Small,Supermarket Type1,train,9,0.999034301
7835,Regular,FDG10,57.7588,57.2588,Food,6.63,OUT010,Tier 3,Small,Grocery Store,train,15,1.670801923
7836,Regular,FDH46,101.8332,2255.7304,Food,6.935,OUT013,Tier 3,High,Supermarket Type1,train,26,0.997616798
7837,Regular,FDC16,88.254,2510.066,Food,11.5,OUT027,Tier 3,Medium,Supermarket Type3,train,28,0.994478391
